case,actuator_class,censored,censored_dso_q,censored_q,censored_tso_q,direction,group,mode,q_minus_v_s,subband,subband_dso_q,subband_q,subband_tso_q,t_settle_dso_q_s,t_settle_q_s,t_settle_s,t_settle_tso_q_s,target,worst_output_kind,worst_output_kind_dso_q,worst_output_kind_q,worst_output_kind_tso_q,worst_output_kinds,worst_output_kinds_dso_q,worst_output_kinds_q,worst_output_kinds_tso_q,worst_signal,worst_signal_dso_q,worst_signal_q,worst_signal_tso_q
tap_m1_NC3W_DSO_4_t11,coupler_oltc,False,False,False,False,-1,DSO_4,discrete,0.14999999999986358,False,False,False,False,5.8116666666659285,6.16166666666561,6.011666666665747,6.16166666666561,NC3W_DSO_4_t11,voltage,dso_interface_q,tso_boundary_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_DSO_2_bus68,Q_DSO_NC3W_DSO_4_t11,Q_TSO_Z2_Z1_TN_line14,Q_TSO_Z2_Z1_TN_line14
tap_m1_NC3W_DSO_4_t9,coupler_oltc,False,False,False,False,-1,DSO_4,discrete,0.1999999999998181,False,False,False,False,5.16166666666652,6.111666666665656,5.9116666666658375,6.111666666665656,NC3W_DSO_4_t9,voltage,dso_interface_q,tso_boundary_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_DSO_2_bus68,Q_DSO_NC3W_DSO_4_t9,Q_TSO_Z2_Z1_TN_line14,Q_TSO_Z2_Z1_TN_line14
tap_p1_NC3W_DSO_1_t0,coupler_oltc,False,False,False,False,1,DSO_1,discrete,0.049999999999954525,False,False,False,True,5.111666666666565,5.111666666666565,5.061666666666611,0.0,NC3W_DSO_1_t0,voltage,dso_interface_q,dso_interface_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_DSO_1_bus43,Q_DSO_NC3W_DSO_1_t0,Q_DSO_NC3W_DSO_1_t0,Q_TSO_Z2_Z1_TN_line14
tap_p1_NC3W_DSO_1_t1,coupler_oltc,False,False,False,False,1,DSO_1,discrete,0.049999999999954525,False,False,False,True,5.111666666666565,5.111666666666565,5.061666666666611,0.0,NC3W_DSO_1_t1,voltage,dso_interface_q,dso_interface_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_DSO_1_bus46,Q_DSO_NC3W_DSO_1_t1,Q_DSO_NC3W_DSO_1_t1,Q_TSO_Z2_Z1_TN_line14
tap_p1_NC3W_DSO_1_t2,coupler_oltc,False,False,False,False,1,DSO_1,discrete,0.049999999999954525,False,False,False,True,5.111666666666565,5.111666666666565,5.061666666666611,0.0,NC3W_DSO_1_t2,voltage,dso_interface_q,dso_interface_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_DSO_1_bus51,Q_DSO_NC3W_DSO_1_t2,Q_DSO_NC3W_DSO_1_t2,Q_TSO_Z1_Z2_TN_line2
tap_p1_NC3W_DSO_2_t3,coupler_oltc,False,False,False,False,1,DSO_2,discrete,0.049999999999954525,False,False,False,True,5.111666666666565,5.111666666666565,5.061666666666611,0.0,NC3W_DSO_2_t3,voltage,dso_interface_q,dso_interface_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_DSO_2_bus63,Q_DSO_NC3W_DSO_2_t3,Q_DSO_NC3W_DSO_2_t3,Q_TSO_Z2_Z1_TN_line14
tap_p1_NC3W_DSO_2_t4,coupler_oltc,False,False,False,False,1,DSO_2,discrete,0.049999999999954525,False,False,False,False,5.111666666666565,5.111666666666565,5.061666666666611,5.011666666666656,NC3W_DSO_2_t4,voltage,dso_interface_q,dso_interface_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_DSO_2_bus66,Q_DSO_NC3W_DSO_2_t4,Q_DSO_NC3W_DSO_2_t4,Q_TSO_Z2_Z3_TN_line18
tap_p1_NC3W_DSO_2_t5,coupler_oltc,False,False,False,False,1,DSO_2,discrete,0.049999999999954525,False,False,False,True,5.111666666666565,5.111666666666565,5.061666666666611,0.0,NC3W_DSO_2_t5,voltage,dso_interface_q,dso_interface_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_DSO_2_bus71,Q_DSO_NC3W_DSO_2_t5,Q_DSO_NC3W_DSO_2_t5,Q_TSO_Z1_Z2_TN_line2
tap_p1_NC3W_DSO_3_t6,coupler_oltc,False,False,False,False,1,DSO_3,discrete,0.049999999999954525,False,False,False,True,5.111666666666565,5.111666666666565,5.061666666666611,0.0,NC3W_DSO_3_t6,voltage,dso_interface_q,dso_interface_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_DSO_3_bus83,Q_DSO_NC3W_DSO_3_t6,Q_DSO_NC3W_DSO_3_t6,Q_TSO_Z2_Z1_TN_line14
tap_p1_NC3W_DSO_3_t7,coupler_oltc,False,False,False,False,1,DSO_3,discrete,0.049999999999954525,False,False,False,True,5.111666666666565,5.111666666666565,5.061666666666611,0.0,NC3W_DSO_3_t7,voltage,dso_interface_q,dso_interface_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_DSO_3_bus86,Q_DSO_NC3W_DSO_3_t7,Q_DSO_NC3W_DSO_3_t7,Q_TSO_Z2_Z1_TN_line14
tap_p1_NC3W_DSO_3_t8,coupler_oltc,False,False,False,False,1,DSO_3,discrete,0.049999999999954525,False,False,False,True,5.111666666666565,5.111666666666565,5.061666666666611,0.0,NC3W_DSO_3_t8,voltage,dso_interface_q,dso_interface_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_DSO_3_bus91,Q_DSO_NC3W_DSO_3_t8,Q_DSO_NC3W_DSO_3_t8,Q_TSO_Z2_Z1_TN_line14
tap_p1_NC3W_DSO_4_t10,coupler_oltc,False,False,False,False,1,DSO_4,discrete,0.049999999999954525,False,False,False,True,5.111666666666565,5.111666666666565,5.061666666666611,0.0,NC3W_DSO_4_t10,voltage,dso_interface_q,dso_interface_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_DSO_4_bus106,Q_DSO_NC3W_DSO_4_t10,Q_DSO_NC3W_DSO_4_t10,Q_TSO_Z1_Z2_TN_line2
tap_p1_NC3W_DSO_4_t11,coupler_oltc,False,False,False,False,1,DSO_4,discrete,0.049999999999954525,False,False,False,True,5.111666666666565,5.111666666666565,5.061666666666611,0.0,NC3W_DSO_4_t11,voltage,dso_interface_q,dso_interface_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_DSO_4_bus111,Q_DSO_NC3W_DSO_4_t11,Q_DSO_NC3W_DSO_4_t11,Q_TSO_Z1_Z2_TN_line2
tap_p1_NC3W_DSO_4_t9,coupler_oltc,False,False,False,False,1,DSO_4,discrete,0.049999999999954525,False,False,False,False,5.111666666666565,5.111666666666565,5.061666666666611,0.0,NC3W_DSO_4_t9,voltage,dso_interface_q,dso_interface_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_DSO_4_bus103,Q_DSO_NC3W_DSO_4_t9,Q_DSO_NC3W_DSO_4_t9,Q_TSO_Z1_Z2_TN_line2
tap_m1_MT_g0_t0,tso_oltc,False,False,False,False,-1,Z1,discrete,5.999999999994543,False,True,False,False,0.0,15.261666666657334,9.26166666666279,15.261666666657334,MT_g0_t0,voltage,dso_interface_q,tso_boundary_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_TN_bus1,Q_DSO_NC3W_DSO_2_t5,Q_TSO_Z1_Z2_TN_line2,Q_TSO_Z1_Z2_TN_line2
tap_m1_MT_g1_t2,tso_oltc,False,False,False,False,-1,Z2,discrete,1.5999999999985448,False,True,False,False,0.0,13.411666666659016,11.811666666660471,13.411666666659016,MT_g1_t2,voltage,dso_interface_q,tso_boundary_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_DSO_3_bus87,Q_DSO_NC3W_DSO_2_t5,Q_TSO_Z2_Z3_TN_line18,Q_TSO_Z2_Z3_TN_line18
tap_m1_MT_g2_t6,tso_oltc,False,False,False,False,-1,Z3,discrete,0.3999999999996362,False,True,False,False,0.0,8.561666666663427,8.161666666663791,8.561666666663427,MT_g2_t6,voltage,dso_interface_q,tso_boundary_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_TN_bus18,Q_DSO_NC3W_DSO_4_t11,Q_TSO_Z2_Z3_TN_line18,Q_TSO_Z2_Z3_TN_line18
tap_m1_MT_g5_t11,tso_oltc,False,False,False,False,-1,Z3,discrete,1.3499999999987722,False,True,False,False,0.0,8.011666666663928,6.661666666665155,8.011666666663928,MT_g5_t11,voltage,dso_interface_q,tso_boundary_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_TN_bus18,Q_DSO_NC3W_DSO_4_t11,Q_TSO_Z1_Z2_TN_line2,Q_TSO_Z1_Z2_TN_line2
tap_m1_MT_g7_t10,tso_oltc,False,False,False,False,-1,Z1,discrete,0.949999999999136,False,True,False,False,0.0,7.411666666664473,6.461666666665337,7.411666666664473,MT_g7_t10,voltage,dso_interface_q,tso_boundary_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_DSO_2_bus72,Q_DSO_NC3W_DSO_2_t5,Q_TSO_Z2_Z1_TN_line14,Q_TSO_Z2_Z1_TN_line14
tap_m1_NT_t3,tso_oltc,False,False,False,False,-1,Z2,discrete,-0.049999999999954525,False,False,False,True,5.011666666666656,5.011666666666656,5.061666666666611,0.0,NT_t3,voltage,dso_interface_q,dso_interface_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_TN_bus11,Q_DSO_NC3W_DSO_2_t3,Q_DSO_NC3W_DSO_2_t3,Q_TSO_Z2_Z1_TN_line14
tap_m1_NT_t4,tso_oltc,False,False,False,False,-1,Z2,discrete,-0.049999999999954525,False,False,False,True,5.011666666666656,5.011666666666656,5.061666666666611,0.0,NT_t4,voltage,dso_interface_q,dso_interface_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_TN_bus11,Q_DSO_NC3W_DSO_2_t3,Q_DSO_NC3W_DSO_2_t3,Q_TSO_Z2_Z3_TN_line18
tap_p1_MT_g0_t0,tso_oltc,False,False,False,False,1,Z1,discrete,4.649999999995771,False,False,False,False,5.011666666666656,14.511666666658016,9.861666666662245,14.511666666658016,MT_g0_t0,voltage,dso_interface_q,tso_boundary_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_TN_bus1,Q_DSO_NC3W_DSO_2_t5,Q_TSO_Z1_Z2_TN_line2,Q_TSO_Z1_Z2_TN_line2
tap_p1_MT_g1_t2,tso_oltc,False,False,False,False,1,Z2,discrete,0.6999999999993634,False,False,False,False,8.411666666663564,8.411666666663564,7.7116666666642,8.011666666663928,MT_g1_t2,voltage,dso_interface_q,dso_interface_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_TN_bus9,Q_DSO_NC3W_DSO_3_t7,Q_DSO_NC3W_DSO_3_t7,Q_TSO_Z2_Z3_TN_line18
tap_p1_MT_g2_t6,tso_oltc,False,False,False,False,1,Z3,discrete,-0.09999999999990905,False,False,False,False,0.0,8.161666666663791,8.2616666666637,8.161666666663791,MT_g2_t6,voltage,dso_interface_q,tso_boundary_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_TN_bus18,Q_DSO_NC3W_DSO_4_t10,Q_TSO_Z2_Z3_TN_line18,Q_TSO_Z2_Z3_TN_line18
tap_p1_MT_g5_t11,tso_oltc,False,False,False,False,1,Z3,discrete,-0.7999999999992724,False,False,False,False,5.61166666666611,5.61166666666611,6.411666666665383,5.211666666666474,MT_g5_t11,voltage,dso_interface_q,dso_interface_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_TN_bus35,Q_DSO_NC3W_DSO_4_t11,Q_DSO_NC3W_DSO_4_t11,Q_TSO_Z1_Z2_TN_line2
tap_p1_MT_g7_t10,tso_oltc,False,False,False,False,1,Z1,discrete,-0.7999999999992724,False,True,False,False,0.0,6.461666666665337,7.26166666666461,6.461666666665337,MT_g7_t10,voltage,dso_interface_q,tso_boundary_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_TN_bus28,Q_DSO_NC3W_DSO_2_t5,Q_TSO_Z3_Z1_TN_line25,Q_TSO_Z3_Z1_TN_line25
tap_p1_NT_t3,tso_oltc,False,False,False,False,1,Z2,discrete,0.0,False,False,False,False,5.061666666666611,5.061666666666611,5.061666666666611,0.0,NT_t3,voltage,dso_interface_q,dso_interface_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_TN_bus11,Q_DSO_NC3W_DSO_2_t3,Q_DSO_NC3W_DSO_2_t3,Q_TSO_Z2_Z1_TN_line14
tap_p1_NT_t4,tso_oltc,False,False,False,False,1,Z2,discrete,0.0,False,False,False,False,5.061666666666611,5.061666666666611,5.061666666666611,0.0,NT_t4,voltage,dso_interface_q,dso_interface_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_TN_bus11,Q_DSO_NC3W_DSO_2_t3,Q_DSO_NC3W_DSO_2_t3,Q_TSO_Z2_Z3_TN_line18
shunt_p1_SH_MSC_DSO_1_s0,shunt,False,False,False,False,1,Z2,discrete,0.0,False,False,False,False,0.02166666666664696,0.02166666666664696,0.02166666666664696,0.0,SH_MSC_DSO_1_s0,voltage,dso_interface_q,dso_interface_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_DSO_2_bus68,Q_DSO_NC3W_DSO_1_t0,Q_DSO_NC3W_DSO_1_t0,Q_TSO_Z2_Z1_TN_line14
shunt_p1_SH_MSC_DSO_2_s2,shunt,False,False,False,False,1,Z2,discrete,0.0,False,False,False,False,0.02166666666664696,0.02166666666664696,0.02166666666664696,0.0,SH_MSC_DSO_2_s2,voltage,dso_interface_q,dso_interface_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_DSO_2_bus63,Q_DSO_NC3W_DSO_2_t3,Q_DSO_NC3W_DSO_2_t3,Q_TSO_Z2_Z3_TN_line18
shunt_p1_SH_MSC_DSO_3_s4,shunt,False,False,False,False,1,Z2,discrete,0.8499999999992269,False,False,False,False,0.8716666666658739,0.8716666666658739,0.02166666666664696,0.02166666666664696,SH_MSC_DSO_3_s4,voltage,dso_interface_q,dso_interface_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_DSO_3_bus85,Q_DSO_NC3W_DSO_3_t7,Q_DSO_NC3W_DSO_3_t7,Q_TSO_Z2_Z1_TN_line14
shunt_p1_SH_MSC_DSO_4_s6,shunt,False,False,False,False,1,Z3,discrete,0.3999999999996362,False,False,False,False,0.7716666666659648,1.6716666666651463,1.27166666666551,1.6716666666651463,SH_MSC_DSO_4_s6,voltage,dso_interface_q,tso_boundary_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_TN_bus18,Q_DSO_NC3W_DSO_4_t10,Q_TSO_Z3_Z1_TN_line25,Q_TSO_Z3_Z1_TN_line25
shunt_p1_SH_MSR_DSO_1_s1,shunt,False,False,False,False,1,Z2,discrete,-0.09999999999990905,False,False,False,False,1.1216666666656465,2.8216666666641004,2.9216666666640094,2.8216666666641004,SH_MSR_DSO_1_s1,voltage,dso_interface_q,tso_boundary_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_TN_bus1,Q_DSO_NC3W_DSO_1_t0,Q_TSO_Z1_Z2_TN_line2,Q_TSO_Z1_Z2_TN_line2
shunt_p1_SH_MSR_DSO_2_s3,shunt,False,False,False,False,1,Z2,discrete,0.949999999999136,False,False,False,False,1.171666666665601,2.871666666664055,1.921666666664919,2.871666666664055,SH_MSR_DSO_2_s3,voltage,dso_interface_q,tso_boundary_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_TN_bus27,Q_DSO_NC3W_DSO_2_t3,Q_TSO_Z1_Z2_TN_line2,Q_TSO_Z1_Z2_TN_line2
shunt_p1_SH_MSR_DSO_3_s5,shunt,False,False,False,False,1,Z2,discrete,1.4999999999986358,False,False,False,False,1.3216666666654646,3.3716666666636,1.8716666666649644,3.3716666666636,SH_MSR_DSO_3_s5,voltage,dso_interface_q,tso_boundary_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_TN_bus27,Q_DSO_NC3W_DSO_3_t6,Q_TSO_Z1_Z2_TN_line2,Q_TSO_Z1_Z2_TN_line2
shunt_p1_SH_MSR_DSO_4_s7,shunt,False,False,False,False,1,Z3,discrete,-0.3999999999996362,False,False,False,False,1.071666666665692,2.5716666666643277,2.971666666663964,2.5716666666643277,SH_MSR_DSO_4_s7,voltage,dso_interface_q,tso_boundary_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_TN_bus1,Q_DSO_NC3W_DSO_4_t9,Q_TSO_Z1_Z2_TN_line2,Q_TSO_Z1_Z2_TN_line2
q_dso_der_q_p41Mvar_DER_DSO_4_s35_b108,dso_der_q,False,False,False,False,1,DSO_4,continuous,-0.07166666666660149,False,False,False,True,0.0,0.0,0.07166666666660149,0.0,DER_DSO_4_s35_b108,voltage,dso_interface_q,dso_interface_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_DSO_4_bus108,Q_DSO_NC3W_DSO_4_t11,Q_DSO_NC3W_DSO_4_t11,Q_TSO_Z2_Z3_TN_line18
q_dso_der_q_m33Mvar_DER_DSO_4_s35_b108,dso_der_q,False,False,False,False,-1,DSO_4,continuous,-0.09999999999990905,False,False,False,False,0.02166666666664696,1.5216666666652827,1.6216666666651918,1.5216666666652827,DER_DSO_4_s35_b108,voltage,dso_interface_q,tso_boundary_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_TN_bus28,Q_DSO_NC3W_DSO_4_t11,Q_TSO_Z3_Z1_TN_line25,Q_TSO_Z3_Z1_TN_line25
q_dso_der_q_p28p7Mvar_DER_DSO_4_s34_b107,dso_der_q,False,False,False,False,1,DSO_4,continuous,-0.02166666666664696,False,False,False,False,0.0,0.0,0.02166666666664696,0.0,DER_DSO_4_s34_b107,voltage,dso_interface_q,dso_interface_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_DSO_4_bus107,Q_DSO_NC3W_DSO_4_t10,Q_DSO_NC3W_DSO_4_t10,Q_TSO_Z2_Z3_TN_line18
q_dso_der_q_p41Mvar_DER_DSO_2_s15_b68,dso_der_q,False,False,False,False,1,DSO_2,continuous,0.0,False,False,False,False,0.02166666666664696,0.02166666666664696,0.02166666666664696,0.0,DER_DSO_2_s15_b68,voltage,dso_interface_q,dso_interface_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_DSO_2_bus68,Q_DSO_NC3W_DSO_2_t5,Q_DSO_NC3W_DSO_2_t5,Q_TSO_Z1_Z2_TN_line2
q_dso_der_q_m23p1Mvar_DER_DSO_4_s34_b107,dso_der_q,False,False,False,False,-1,DSO_4,continuous,0.14999999999986358,False,False,False,False,0.02166666666664696,1.1216666666656465,0.9716666666657829,1.1216666666656465,DER_DSO_4_s34_b107,voltage,dso_interface_q,tso_boundary_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_TN_bus18,Q_DSO_NC3W_DSO_4_t10,Q_TSO_Z2_Z1_TN_line14,Q_TSO_Z2_Z1_TN_line14
q_dso_der_q_m33Mvar_DER_DSO_2_s15_b68,dso_der_q,False,False,False,False,-1,DSO_2,continuous,0.6999999999993634,False,False,False,False,0.02166666666664696,2.4716666666644187,1.7716666666650553,2.4716666666644187,DER_DSO_2_s15_b68,voltage,dso_interface_q,tso_boundary_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_TN_bus28,Q_DSO_NC3W_DSO_2_t4,Q_TSO_Z1_Z2_TN_line2,Q_TSO_Z1_Z2_TN_line2
q_dso_der_q_p41Mvar_DER_DSO_1_s5_b48,dso_der_q,False,False,False,False,1,DSO_1,continuous,0.0,False,False,False,False,0.02166666666664696,0.02166666666664696,0.02166666666664696,0.0,DER_DSO_1_s5_b48,voltage,dso_interface_q,dso_interface_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_DSO_1_bus48,Q_DSO_NC3W_DSO_1_t2,Q_DSO_NC3W_DSO_1_t2,Q_TSO_Z2_Z1_TN_line14
q_dso_der_q_m33Mvar_DER_DSO_1_s5_b48,dso_der_q,False,False,False,False,-1,DSO_1,continuous,0.7999999999992724,False,False,False,False,0.7216666666660103,2.5716666666643277,1.7716666666650553,2.5716666666643277,DER_DSO_1_s5_b48,voltage,dso_interface_q,tso_boundary_q,tso_boundary_q,voltage,dso_interface_q,dso_interface_q|tso_boundary_q,tso_boundary_q,V_TN_bus27,Q_DSO_NC3W_DSO_1_t1,Q_TSO_Z1_Z2_TN_line2,Q_TSO_Z1_Z2_TN_line2
