window,dso,direction,variant,trafo,group,n_inner,censored,n_inner_tracking,tracking_censored,steady_state_offset_mvar,final_delta_mvar,capability_limited,headroom_end_mvar,n_inner_cap,step_mvar,raw_step_mvar,step_cap_mvar,step_capped,command_delivery_error_mvar,band_width_mvar,q_set_after_mvar,q_actual_after_mvar,residual_mvar,tap_moves,v_min_pu,v_max_pu,v_violation,z_slack_max,n_inner_flat_0.02,n_inner_flat_0.05,n_inner_flat_0.1,n_inner_flat_0.25,n_inner_flat_1,unconverged_flat_0.02,unconverged_flat_0.05,unconverged_flat_0.1,unconverged_flat_0.25,unconverged_flat_1
d_quiet_spring,DSO_1,up,frozen_ofo,DSO_1|trafo_0,DSO_1,4,False,7,False,0.0284583610678446,0.0026599762244146,False,37.55701176001455,46,10.0,46.95781600089956,10.0,True,0.0,102.68941917163104,10.476275290651678,10.447816929583832,0.0284583610678446,0,1.0164703688864392,1.0308437346484003,False,0.0,18,14,10,8,4,False,False,False,False,False
d_quiet_spring,DSO_4,down,frozen_ofo,DSO_4|trafo_9,DSO_4,2,False,4,False,0.1422659620884534,0.386735132821423,False,32.56158244386455,46,-10.0,-38.88159827731948,10.0,True,0.0,84.84456516574542,-11.736413338797846,-11.594147376709392,0.1422659620884534,0,1.0209301125591408,1.043705595304201,False,0.0,46,46,46,46,2,True,True,True,True,False
d_quiet_spring,DSO_2,down,frozen_ofo,DSO_2|trafo_5,DSO_2,9,False,6,False,0.0460978770917397,0.0044690147811827,False,100.6518216841182,46,-10.0,-101.0495243420784,10.0,True,0.0,192.7719409893948,3.882871728214408,3.9289696053061474,0.0460978770917397,0,1.022906224305789,1.048557533376419,False,0.0,32,26,22,16,9,False,False,False,False,False
d_quiet_spring,DSO_1,up,frozen_ofo,DSO_1|trafo_2,DSO_1,6,False,6,False,0.0275294359520579,0.0071630753008289,False,75.83691252274272,46,10.0,85.58679783770037,10.0,True,0.0,189.50794287667736,14.48978805475712,14.462258618805064,0.0275294359520579,0,1.0139520463328489,1.0300157106309091,False,0.0,18,16,12,10,6,False,False,False,False,False
d_quiet_spring,DSO_2,down,frozen_ofo,DSO_2|trafo_3,DSO_2,4,False,6,False,0.0243913801383879,0.0091987393081804,False,40.312106625382384,46,-10.0,-46.94548477900507,10.0,True,0.0,92.25135305713552,-9.401601510428982,-9.42599289056737,0.0243913801383879,0,1.0231263628530738,1.0417007926352966,False,0.0,18,16,12,8,4,False,False,False,False,False
d_quiet_spring,DSO_3,down,frozen_ofo,DSO_3|trafo_7,DSO_3,4,False,8,False,0.1344799001400289,0.0067350262936978,False,109.4638922392178,46,-10.0,-110.8396401657856,10.0,True,0.0,213.76806385152204,-7.0627408836794885,-6.92826098353946,0.1344799001400289,0,1.0223879012678718,1.0330875287025254,False,0.0,19,17,12,8,4,False,False,False,False,False
d_quiet_spring,DSO_3,up,frozen_ofo,DSO_3|trafo_6,DSO_3,4,False,11,False,0.0315936974499688,0.0024572347069771,False,41.29623351183246,46,10.0,50.714769448087445,10.0,True,0.0,114.6809825748528,12.2592520030788,12.22765830562883,0.0315936974499688,0,1.018035731087157,1.0252689013902871,False,0.0,22,18,14,8,4,False,False,False,False,False
d_quiet_spring,DSO_3,up,frozen_ofo,DSO_3|trafo_8,DSO_3,4,False,8,False,0.0447275402521647,0.0170298144112894,False,75.66687682916513,46,10.0,85.3030121387407,10.0,True,0.0,193.09668316405867,14.437746203065798,14.393018662813631,0.0447275402521647,0,1.0158054286367684,1.0244344706731805,False,0.0,16,16,10,8,4,False,False,False,False,False
d_quiet_spring,DSO_1,down,frozen_ofo,DSO_1|trafo_1,DSO_1,6,False,6,False,0.1076719449140899,0.0086468097238334,False,117.8956328664288,46,-10.0,-118.90122150956556,10.0,True,0.0,230.657170581468,-9.469623303678269,-9.36195135876418,0.1076719449140899,0,1.0215616682401487,1.0415507207458643,False,0.0,16,14,12,8,6,False,False,False,False,False
d_quiet_spring,DSO_2,up,frozen_ofo,DSO_2|trafo_4,DSO_2,12,False,8,False,0.0268761034572424,0.0302285985548049,False,96.99170974688336,46,10.0,104.39367348479776,10.0,True,0.0,242.5598744469017,5.833358070832592,5.860234174289834,0.0268761034572424,0,1.016846482724023,1.0354846658492365,False,0.0,46,29,26,21,12,True,False,False,False,False
d_gen_trip_spring,DSO_1,down,frozen_ofo,DSO_1|trafo_2,DSO_1,6,False,6,False,0.003818563179931,0.0004131213158959,False,94.58219918493616,46,-10.0,-99.19612757887715,10.0,True,0.0,189.5166869617502,-3.933608783532062,-3.937427346711993,0.003818563179931,0,1.0251374993250593,1.0465442455907146,False,0.0,18,14,12,10,6,False,False,False,False,False
d_gen_trip_spring,DSO_1,down,frozen_ofo,DSO_1|trafo_0,DSO_1,4,False,7,False,0.0081899866755694,0.0175230507029056,False,46.07954116482743,46,-10.0,-53.33729914053823,10.0,True,0.0,102.81521461971148,-7.035206456242982,-7.043396442918551,0.0081899866755694,0,1.0249795155772898,1.041426937985687,False,0.0,21,13,10,8,4,False,False,False,False,False
d_gen_trip_spring,DSO_2,up,frozen_ofo,DSO_2|trafo_3,DSO_2,4,False,6,False,0.1137421197057575,0.0606689513223805,False,31.949467331661168,46,10.0,40.47074651371086,10.0,True,0.0,91.92897900950952,7.434324053956234,7.320581934250477,0.1137421197057575,0,1.0135719636735492,1.0397372973471284,False,0.0,46,46,22,12,4,True,True,False,False,False
d_gen_trip_spring,DSO_1,up,frozen_ofo,DSO_1|trafo_1,DSO_1,6,False,6,False,0.0308707567853723,0.0674712545441025,False,93.59439611398756,46,10.0,98.41957660054464,10.0,True,0.0,230.8888671393267,13.090858727110117,13.059987970324745,0.0308707567853723,0,1.0186700035416043,1.0351231193358696,False,0.0,46,46,18,12,6,True,True,False,False,False
d_gen_trip_summer,DSO_1,down,frozen_ofo,DSO_1|trafo_1,DSO_1,6,False,6,False,0.0796342772230342,3.8168970130314506e-05,False,113.51216214981892,46,-10.0,-115.14390116801198,10.0,True,0.0,230.78620231254337,-10.367597871385732,-10.2879635941627,0.0796342772230342,0,1.021218425269146,1.040988116396924,False,0.0,14,12,12,8,6,False,False,False,False,False
d_gen_trip_summer,DSO_1,up,frozen_ofo,DSO_1|trafo_0,DSO_1,4,False,8,False,0.0286211772206588,2.487897685199414e-06,False,40.45032085996226,46,10.0,49.58237289280468,10.0,True,0.0,102.77253542816464,10.217068421548944,10.188447244328286,0.0286211772206588,0,1.0164719317192432,1.0300026196116665,False,0.0,16,12,10,8,4,False,False,False,False,False
d_gen_trip_summer,DSO_1,up,frozen_ofo,DSO_1|trafo_2,DSO_1,4,False,6,False,0.0209722239480019,0.0011340641795083,False,80.37828662823063,46,10.0,89.38208410745052,10.0,True,0.0,189.68433706253836,15.252552447047226,15.231580223099224,0.0209722239480019,0,1.0135984187495792,1.029584959185997,False,0.0,16,14,12,8,4,False,False,False,False,False
d_gen_trip_summer,DSO_2,down,frozen_ofo,DSO_2|trafo_3,DSO_2,4,False,6,False,0.0200134250098376,0.0001706287422322,False,39.63419427624134,46,-10.0,-46.47047964457813,10.0,True,0.0,92.42738973624108,-8.080018379890637,-8.100031804900475,0.0200134250098376,0,1.0219985627372634,1.0388269221322135,False,0.0,20,16,12,8,4,False,False,False,False,False
d_gen_trip_spring,DSO_2,up,frozen_ofo,DSO_2|trafo_5,DSO_2,15,False,10,False,0.2091861310481562,0.071460983231379,False,74.80171064838669,46,10.000000000000002,80.637088612276,10.0,True,0.0,192.02012854768725,18.703947745507143,18.494761614458987,0.2091861310481562,0,1.012465337628087,1.0396621884680866,False,0.0,46,46,39,28,15,True,True,False,False,False
d_gen_trip_summer,DSO_2,up,frozen_ofo,DSO_2|trafo_4,DSO_2,11,False,8,False,0.0292099396350353,0.0027398439806036,False,100.43987356042588,46,10.0,107.35835642860783,10.0,True,0.0,243.0607443581851,6.109281916126795,6.08007197649176,0.0292099396350353,0,1.0163716418212476,1.031711231779856,False,0.0,34,29,25,20,11,False,False,False,False,False
d_gen_trip_spring,DSO_2,down,frozen_ofo,DSO_2|trafo_4,DSO_2,14,False,10,False,0.1388528803024646,0.0542744054761126,False,126.14734505322755,46,-10.0,-129.21413516168107,10.0,True,0.0,244.92659695551407,-4.060205968942171,-3.921353088639706,0.1388528803024646,0,1.0197354276351211,1.0502058936199232,False,0.0,46,46,34,25,14,True,True,False,False,False
d_gen_trip_spring,DSO_3,down,frozen_ofo,DSO_3|trafo_6,DSO_3,4,False,11,False,0.0040861441911754,0.014537399525949,False,52.53148012521922,46,-10.0,-59.55521245959433,10.0,True,0.0,114.61664974363669,-7.1058156686766605,-7.109901812867836,0.0040861441911754,0,1.0256836487159182,1.0332762823929094,False,0.0,27,19,13,8,4,False,False,False,False,False
d_gen_trip_spring,DSO_3,up,frozen_ofo,DSO_3|trafo_7,DSO_3,4,False,8,False,0.0249221283580336,0.0478611062069767,False,85.83908208319046,46,10.0,91.03287479298218,10.0,True,0.0,213.50744145848145,13.149617408292334,13.1246952799343,0.0249221283580336,0,1.0201503691959837,1.0276200806229023,False,0.0,46,30,14,10,4,True,False,False,False,False
d_gen_trip_summer,DSO_3,up,frozen_ofo,DSO_3|trafo_6,DSO_3,4,False,11,False,0.0302043082123919,0.0002380175716325,False,44.03765800527665,46,10.0,53.15885714426301,10.0,True,0.0,114.8098013344802,12.517145314601072,12.48694100638868,0.0302043082123919,0,1.0179487635594764,1.0249128790681057,False,0.0,22,17,14,8,4,False,False,False,False,False
d_gen_trip_spring,DSO_3,down,frozen_ofo,DSO_3|trafo_8,DSO_3,4,False,8,False,0.0165461466952132,0.0383891724780633,False,96.17159450015312,46,-10.0,-100.89629029718606,10.0,True,0.0,192.86088015681645,-5.090693170494994,-5.074147023799781,0.0165461466952132,0,1.0268661472745897,1.0361066533355856,False,0.0,46,20,14,8,4,True,False,False,False,False
d_gen_trip_summer,DSO_2,down,frozen_ofo,DSO_2|trafo_5,DSO_2,9,False,6,False,0.0245794394926877,0.0002173407517007,False,99.0396935251818,46,-10.0,-100.20606985814932,10.0,True,0.0,193.3973827512953,7.688603657427912,7.713183096920599,0.0245794394926877,0,1.0228235785290178,1.0448427831463292,False,0.0,30,24,21,16,9,False,False,False,False,False
d_gen_trip_summer,DSO_3,down,frozen_ofo,DSO_3|trafo_7,DSO_3,4,False,8,False,0.0947977905678048,0.0001974460108336,False,106.44060144456938,46,-10.0,-108.33615769954896,10.0,True,0.0,214.00067462999823,-6.53583987748371,-6.441042086915905,0.0947977905678048,0,1.0221654116955126,1.0327462145653314,False,0.0,19,14,12,8,4,False,False,False,False,False
d_gen_trip_summer,DSO_3,up,frozen_ofo,DSO_3|trafo_8,DSO_3,4,False,8,False,0.0328514091668896,0.0018712474253366,False,79.96074503608007,46,10.0,88.88680278311065,10.0,True,0.0,193.3028770969676,15.415568582363722,15.382717173196832,0.0328514091668896,0,1.0155579890315956,1.0240359652333209,False,0.0,18,14,12,8,4,False,False,False,False,False
