window,dso,direction,variant,trafo,group,n_inner,censored,n_inner_tracking,tracking_censored,steady_state_offset_mvar,final_delta_mvar,capability_limited,headroom_end_mvar,n_inner_cap,step_mvar,raw_step_mvar,step_cap_mvar,step_capped,command_delivery_error_mvar,band_width_mvar,q_set_after_mvar,q_actual_after_mvar,residual_mvar,tap_moves,v_min_pu,v_max_pu,v_violation,z_slack_max,n_inner_flat_0.02,n_inner_flat_0.05,n_inner_flat_0.1,n_inner_flat_0.25,n_inner_flat_1,unconverged_flat_0.02,unconverged_flat_0.05,unconverged_flat_0.1,unconverged_flat_0.25,unconverged_flat_1
d_gen_trip_winter,DSO_4,up,frozen_ofo,DSO_4|trafo_9,DSO_4,8,False,5,False,0.0036625852261558123,3.874417344240655e-05,False,8.66027010534877,46,10.0,15.826006199518556,10.0,True,0.0,32.50340060159613,-1.5892720936253735,-1.5856095083992177,0.0036625852261558123,0,1.0241244971448549,1.0478727196578044,False,0.0,12,10,8,6,2,False,False,False,False,False
d_quiet_spring,DSO_4,up,frozen_ofo,DSO_4|trafo_10,DSO_4,16,False,2,False,0.055063531613393835,0.0006235340708187209,False,110.62140695249849,46,10.0,117.19193688652975,10.0,True,0.0,256.8557638745019,2.8402271529540917,2.8952906845674855,0.055063531613393835,0,1.016124319730485,1.0393090648404295,False,0.0,23,19,16,10,4,False,False,False,False,False
d_ramp_down_summer,DSO_4,down,frozen_ofo,DSO_4|trafo_9,DSO_4,16,False,6,False,0.034214349811208855,0.015782537369042338,False,36.11377874770533,46,-10.0,-42.41287911051038,10.0,True,0.0,85.52735721921715,-7.7840233572431945,-7.818237707054403,0.034214349811208855,0,1.0234370004765911,1.0511463331380138,False,0.0,39,24,16,10,2,False,False,False,False,False
d_ramp_down_summer,DSO_4,up,frozen_ofo,DSO_4|trafo_10,DSO_4,46,True,11,False,0.12889885752816888,0.5067445163378395,False,110.35426928987371,46,10.0,116.59084128764229,10.0,True,0.0,265.788197185397,13.433360944394604,13.304462086866435,0.12889885752816888,0,1.0164425311840013,1.0432427738958303,False,0.0,46,46,46,46,26,True,True,True,True,False
d_ramp_down_spring,DSO_4,up,frozen_ofo,DSO_4|trafo_9,DSO_4,0,False,46,True,5.018681150029827,0.025081408610792444,False,8.298752423402973,46,7.102356988375142,7.102356988375142,10.0,False,0.0,12.83402933352211,0.8354236565092847,-4.183257493520542,5.018681150029827,0,1.0199845931097018,1.0513551338958431,False,0.0,46,15,0,0,0,True,False,False,False,False
d_ramp_down_spring,DSO_4,down,frozen_ofo,DSO_4|trafo_10,DSO_4,7,False,4,False,0.15595232430656125,0.029899258739547463,False,34.066754077863685,46,-10.0,-46.80501976988607,10.0,True,0.0,107.94975146797466,-33.85952063763109,-34.015472961937654,0.15595232430656125,0,1.021636740419345,1.0616593114637742,False,0.0,46,10,7,3,1,True,False,False,False,False
d_ramp_down_spring,DSO_4,up,frozen_ofo,DSO_4|trafo_11,DSO_4,11,False,7,False,0.0789046210906541,0.0024074009071064495,False,34.02442924762258,46,10.0,33.879431825684925,10.0,True,0.0,54.282712573769544,-14.222357615324064,-14.14345299423341,0.0789046210906541,0,1.0189549600538035,1.0445147916363315,False,0.0,16,14,11,7,2,False,False,False,False,False
d_reversal_autumn,DSO_4,up,frozen_ofo,DSO_4|trafo_9,DSO_4,0,False,46,True,6.732374453673138,0.016833970018868882,False,5.7716727025049135,46,6.161739388551667,6.161739388551667,10.0,False,0.0,13.048707084514781,2.1710428002396185,-4.56133165343352,6.732374453673138,0,1.0221142307415239,1.0433117713270958,False,0.0,0,0,0,0,0,False,False,False,False,False
d_ramp_down_summer,DSO_4,down,frozen_ofo,DSO_4|trafo_11,DSO_4,40,False,8,False,0.15281282232686877,0.07395847593316596,False,103.0617904824362,46,-10.0,-103.25466091922792,10.0,True,0.0,197.76276497367598,-9.791689672769694,-9.638876850442825,0.15281282232686877,0,1.0230749138682347,1.0583517556579214,False,0.0,46,46,40,29,14,True,True,False,False,False
d_reversal_autumn,DSO_4,down,frozen_ofo,DSO_4|trafo_10,DSO_4,7,False,5,False,0.2903632868742321,0.0001668587903260743,False,46.642953626014695,46,-10.0,-51.794659070056596,10.0,True,0.0,109.03171864322907,-28.417820503434186,-28.127457216559954,0.2903632868742321,0,1.0234567216454855,1.056602534446497,False,0.0,14,10,7,3,1,False,False,False,False,False
d_reversal_autumn,DSO_4,up,frozen_ofo,DSO_4|trafo_11,DSO_4,11,False,10,False,0.2574694138819851,0.0015022878325634537,False,15.839893241252549,46,10.0,27.128664398622345,10.0,True,0.0,55.17172553498398,-6.482363645083158,-6.739833058965143,0.2574694138819851,0,1.016372457474815,1.0390433130098544,False,0.0,18,14,11,7,2,False,False,False,False,False
d_gen_trip_winter,DSO_4,down,frozen_ofo,DSO_4|trafo_10,DSO_4,7,False,5,False,0.33950880111942183,0.0015389944198815897,False,38.78555309165071,46,-10.0,-43.40124713303584,10.0,True,0.0,83.76842193108419,-31.443690197128973,-31.10418139600955,0.33950880111942183,0,1.0300625429201522,1.0614673877614083,False,0.0,11,9,7,4,1,False,False,False,False,False
d_gen_trip_summer,DSO_4,down,frozen_ofo,DSO_4|trafo_9,DSO_4,8,False,5,False,0.03936301157877331,6.0762801362912455e-05,False,31.111439665734814,46,-10.0,-37.8033818538044,10.0,True,0.0,84.87884947370287,-11.057239161376321,-11.096602172955095,0.03936301157877331,0,1.022171392279986,1.0478544714032827,False,0.0,12,10,8,6,2,False,False,False,False,False
d_ramp_up_spring,DSO_4,up,frozen_ofo,DSO_4|trafo_9,DSO_4,8,False,5,False,0.005588738539129778,2.280226928341733e-05,False,35.77612629175687,46,10.0,42.54849824301833,10.0,True,0.0,84.59836506233347,7.726516777384958,7.732105515924088,0.005588738539129778,0,1.0171856153765815,1.0444656023802408,False,0.0,17,10,8,6,2,False,False,False,False,False
d_gen_trip_summer,DSO_4,down,frozen_ofo,DSO_4|trafo_11,DSO_4,11,False,4,False,0.058112484401679154,0.0007889534465554959,False,88.29253129856747,46,-10.0,-89.81699034312011,10.0,True,0.0,191.33786379520217,-14.998107187071884,-14.939994702670205,0.058112484401679154,0,1.0212274022947765,1.054358867620861,False,0.0,15,14,11,8,4,False,False,False,False,False
d_ramp_up_spring,DSO_4,up,frozen_ofo,DSO_4|trafo_11,DSO_4,11,False,4,False,0.06746892201402943,7.86662951064443e-05,False,87.17607940702389,46,10.0,90.08882778002773,10.0,True,0.0,190.42224581316376,5.195563327495778,5.1280944054817486,0.06746892201402943,0,1.0154118258934113,1.0433321976821248,False,0.0,19,13,11,8,4,False,False,False,False,False
d_ramp_up_spring,DSO_4,down,frozen_ofo,DSO_4|trafo_10,DSO_4,16,False,4,False,0.05586001997569667,0.0007049264629941376,False,119.00597909453946,46,-10.000000000000002,-124.47111247574668,10.0,True,0.0,254.7073268412269,-18.074564336555056,-18.01870431657936,0.05586001997569667,0,1.0226906126740614,1.0561584014179806,False,0.0,20,18,16,8,4,False,False,False,False,False
d_reversal_spring,DSO_4,up,frozen_ofo,DSO_4|trafo_10,DSO_4,16,False,2,False,0.019889345663284708,0.0003325194304233392,False,113.1528954269472,46,10.0,116.12245211316275,10.0,True,0.0,255.98611282310787,4.0896456685848275,4.069756322921543,0.019889345663284708,0,1.019138328874931,1.0415133367742742,False,0.0,22,18,16,10,5,False,False,False,False,False
d_reversal_spring,DSO_4,down,frozen_ofo,DSO_4|trafo_9,DSO_4,8,False,5,False,0.036425491645871944,4.705301796903427e-05,False,31.43464680974538,46,-10.0,-39.85491919992601,10.0,True,0.0,84.81230856277094,-10.542161693880075,-10.505736202234203,0.036425491645871944,0,1.0241422641171578,1.0498421576550871,False,0.0,19,10,8,6,2,False,False,False,False,False
d_reversal_spring,DSO_4,down,frozen_ofo,DSO_4|trafo_11,DSO_4,17,False,4,False,0.09325623587437626,0.00010106201159310046,False,87.75084132678687,46,-10.0,-93.44254930794487,10.0,True,0.0,191.10569937361637,-14.589376539352248,-14.496120303477872,0.09325623587437626,0,1.023822902978143,1.0572618911738503,False,0.0,22,19,17,9,4,False,False,False,False,False
