window,dso,trafo,direction,time_s,inner_iteration,q_set_mvar,q_actual_mvar,q_actual_delta_mvar,abs_tracking_error_mvar,cap_min_mvar,cap_max_mvar,tap_pos,v_min_pu,v_max_pu,z_slack_max,case_wall_s
d_reversal_spring,DSO_4,DSO_4|trafo_10,up,600.0,0,4.140970628088878,4.596692216992392,nan,0.455721588903514,-139.64531459977314,116.34079822333472,0,1.0183700603274217,1.0310719597498792,0.0,561.1098255999386
d_reversal_spring,DSO_4,DSO_4|trafo_10,up,620.0,1,4.140970628088878,1.1051522317804654,-3.4915399852119267,3.0358183963084127,-139.7333306674634,116.25278215564443,0,1.0218801036389202,1.0395972842460133,0.0,561.1098255999386
d_reversal_spring,DSO_4,DSO_4|trafo_10,up,640.0,2,4.140970628088878,6.257568786494876,5.152416554714411,2.1165981584059983,-139.87344816128146,116.1126646618264,0,1.019585609511409,1.031235285272382,0.0,561.1098255999386
d_reversal_spring,DSO_4,DSO_4|trafo_10,up,660.0,3,4.140970628088878,1.7482175934373174,-4.509351193057559,2.3927530346515606,-139.89719347567868,116.08891934742915,0,1.0221279349289967,1.0396622353965816,0.0,561.1098255999386
d_reversal_spring,DSO_4,DSO_4|trafo_10,up,680.0,4,4.140970628088878,6.532340641267182,4.784123047829865,2.391370013178304,-140.02849352221935,115.9576193008885,0,1.019951159254828,1.0312551959972172,0.0,561.1098255999386
d_reversal_spring,DSO_4,DSO_4|trafo_10,up,700.0,5,4.140970628088878,1.8529572673313695,-4.679383373935813,2.2880133607575086,-140.04052131877887,115.94559150432897,0,1.0222801911812407,1.039607159145013,0.0,561.1098255999386
d_reversal_spring,DSO_4,DSO_4|trafo_10,up,720.0,6,4.140970628088878,6.592478436392693,4.739521169061324,2.4515078083038153,-140.17324920232105,115.81286362078681,0,1.0201591436428528,1.031201899238816,0.0,561.1098255999386
d_reversal_spring,DSO_4,DSO_4|trafo_10,up,740.0,7,4.140970628088878,1.860360233355042,-4.732118203037651,2.280610394733836,-140.1803028712491,115.80580995185875,0,1.0224034972508114,1.0395450846311787,0.0,561.1098255999386
d_reversal_spring,DSO_4,DSO_4|trafo_10,up,760.0,8,4.140970628088878,6.619491501442598,4.759131268087556,2.4785208733537196,-140.31594683756313,115.67016598554471,0,1.0203362229317035,1.0311291216488954,0.0,561.1098255999386
d_reversal_spring,DSO_4,DSO_4|trafo_10,up,780.0,9,4.140970628088878,1.84513340404777,-4.774358097394828,2.295837224041108,-140.31905457839267,115.66705824471518,0,1.0225174164357123,1.0394922225260366,0.0,561.1098255999386
d_reversal_spring,DSO_4,DSO_4|trafo_10,up,800.0,10,4.140970628088878,6.644834968714379,4.799701564666609,2.5038643406255012,-140.4580115289633,115.52810129414455,0,1.0204341639762926,1.0310448526662317,0.0,561.1098255999386
d_reversal_spring,DSO_4,DSO_4|trafo_10,up,820.0,11,4.140970628088878,1.8204959539613235,-4.824339014753056,2.3204746741275546,-140.45723841059234,115.52887441251548,0,1.0226292395962837,1.039451111863462,0.0,561.1098255999386
d_reversal_spring,DSO_4,DSO_4|trafo_10,up,840.0,12,4.140970628088878,6.674462874231873,4.853966920270549,2.5334922461429947,-140.5997424621968,115.38637036091109,0,1.0205035076345386,1.0309499065384868,0.0,561.1098255999386
d_reversal_spring,DSO_4,DSO_4|trafo_10,up,860.0,13,4.140970628088878,1.7889176051015312,-4.885545269130342,2.352053022987347,-140.59494608473528,115.39116673837258,0,1.0227409079187986,1.039421116083821,0.0,561.1098255999386
d_reversal_spring,DSO_4,DSO_4|trafo_10,up,880.0,14,4.140970628088878,6.709791965964779,4.920874360863248,2.5688213378759013,-140.74122259278303,115.24489023032484,0,1.0205681368715795,1.0308440022369265,0.0,561.1098255999386
d_reversal_spring,DSO_4,DSO_4|trafo_10,up,900.0,15,4.140970628088878,1.7490596414888877,-4.960732324475892,2.3919109865999904,-140.73195811218312,115.25415471092471,0,1.0228547929226928,1.0394063771593804,0.0,561.1098255999386
d_reversal_spring,DSO_4,DSO_4|trafo_10,up,920.0,16,4.140970628088878,6.512565148919215,4.763505507430327,2.371594520830337,-140.74120156168343,115.24491126142443,0,1.02075367384732,1.031194501991012,0.0,561.1098255999386
d_reversal_spring,DSO_4,DSO_4|trafo_10,up,940.0,17,4.140970628088878,1.6746767783529624,-4.837888370566253,2.4662938497359157,-140.5951065844312,115.39100623867668,0,1.022883073622801,1.039589841814408,0.0,561.1098255999386
d_reversal_spring,DSO_4,DSO_4|trafo_10,up,960.0,18,4.140970628088878,6.534788615710969,4.860111837358007,2.393817987622091,-140.60569082773134,115.3804219953765,0,1.0207738438431782,1.0312455464565138,0.0,561.1098255999386
d_reversal_spring,DSO_4,DSO_4|trafo_10,up,980.0,19,4.140970628088878,1.6307235915240348,-4.904065024186934,2.5102470365648433,-140.4589071509225,115.52720567218536,0,1.0229208023444891,1.039775411721762,0.0,561.1098255999386
d_reversal_spring,DSO_4,DSO_4|trafo_10,up,1000.0,20,4.140970628088878,6.571287974032809,4.940564382508774,2.430317345943931,-140.4704887612685,115.51562406183933,0,1.0207899002243814,1.0312937384822927,0.0,561.1098255999386
d_reversal_spring,DSO_4,DSO_4|trafo_10,up,1020.0,21,4.140970628088878,1.5917861765721444,-4.979501797460665,2.5491844515167337,-140.32256018880915,115.6635526342987,0,1.0229611124228046,1.0399566111128706,0.0,561.1098255999386
d_reversal_spring,DSO_4,DSO_4|trafo_10,up,1040.0,22,4.140970628088878,6.610856237572191,5.019070061000047,2.4698856094833133,-140.33510819619497,115.65100462691287,0,1.0208057977676326,1.031337207335927,0.0,561.1098255999386
